Usa Beverage Retailer  Dataset,,,,,,,,,,,
,,,,,,,,,,,
Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
West Soda,1128299,6/29/2022,West,Washington,Seattle,Powerade,$0.85 ,"3,750","$3,188 ",$797 ,25%
West Soda,1128299,6/30/2022,West,Washington,Seattle,Dasani Water,$1.00 ,"6,750","$6,750 ","$1,350 ",20%
West Soda,1128299,7/1/2022,West,Washington,Seattle,Coca-Cola,$0.80 ,"8,250","$6,600 ","$1,980 ",30%
West Soda,1128299,7/2/2022,West,Washington,Seattle,Diet Coke,$0.85 ,"6,750","$5,738 ","$1,434 ",25%
West Soda,1128299,7/3/2022,West,Washington,Seattle,Sprite,$0.85 ,"6,250","$5,313 ","$1,328 ",25%
West Soda,1128299,7/4/2022,West,Washington,Seattle,Fanta,$0.80 ,"5,250","$4,200 ","$1,260 ",30%
West Soda,1128299,7/5/2022,West,Washington,Seattle,Powerade,$0.85 ,"5,750","$4,888 ","$1,222 ",25%
West Soda,1128299,7/6/2022,West,Washington,Seattle,Dasani Water,$1.00 ,"5,750","$5,750 ","$1,150 ",20%
West Soda,1128299,7/7/2022,West,Washington,Seattle,Coca-Cola,$0.85 ,"7,750","$6,588 ","$1,976 ",30%
West Soda,1128299,7/8/2022,West,Washington,Seattle,Diet Coke,$0.80 ,"7,500","$6,000 ","$1,500 ",25%
West Soda,1128299,7/9/2022,West,Washington,Seattle,Sprite,$0.75 ,"6,250","$4,688 ","$1,172 ",25%
West Soda,1128299,7/10/2022,West,Washington,Seattle,Fanta,$0.75 ,"5,750","$4,313 ","$1,294 ",30%
West Soda,1128299,7/11/2022,West,Washington,Seattle,Powerade,$0.75 ,"5,750","$4,313 ","$1,078 ",25%
West Soda,1128299,7/12/2022,West,Washington,Seattle,Dasani Water,$0.80 ,"4,000","$3,200 ",$640 ,20%
West Soda,1128299,7/13/2022,West,Washington,Seattle,Coca-Cola,$0.70 ,"6,000","$4,200 ","$1,260 ",30%
West Soda,1128299,7/14/2022,West,Washington,Seattle,Diet Coke,$0.75 ,"6,000","$4,500 ","$1,125 ",25%
West Soda,1128299,7/15/2022,West,Washington,Seattle,Sprite,$0.70 ,"4,500","$3,150 ",$788 ,25%
West Soda,1128299,7/16/2022,West,Washington,Seattle,Fanta,$0.70 ,"4,000","$2,800 ",$840 ,30%
West Soda,1128299,7/17/2022,West,Washington,Seattle,Powerade,$0.80 ,"4,250","$3,400 ",$850 ,25%
West Soda,1128299,7/18/2022,West,Washington,Seattle,Dasani Water,$0.65 ,"4,500","$2,925 ",$585 ,20%
West Soda,1128299,7/19/2022,West,Washington,Seattle,Coca-Cola,$0.60 ,"5,500","$3,300 ",$990 ,30%
West Soda,1128299,7/20/2022,West,Washington,Seattle,Diet Coke,$0.65 ,"5,500","$3,575 ",$894 ,25%
West Soda,1128299,7/21/2022,West,Washington,Seattle,Sprite,$0.60 ,"3,750","$2,250 ",$563 ,25%
West Soda,1128299,7/22/2022,West,Washington,Seattle,Fanta,$0.60 ,"3,500","$2,100 ",$630 ,30%
West Soda,1128299,7/23/2022,West,Washington,Seattle,Powerade,$0.70 ,"3,250","$2,275 ",$569 ,25%
West Soda,1128299,7/24/2022,West,Washington,Seattle,Dasani Water,$0.75 ,"3,750","$2,813 ",$563 ,20%
West Soda,1128299,7/25/2022,West,Washington,Seattle,Coca-Cola,$0.60 ,"6,000","$3,600 ","$1,080 ",30%
West Soda,1128299,7/26/2022,West,Washington,Seattle,Diet Coke,$0.65 ,"6,250","$4,063 ","$1,016 ",25%
West Soda,1128299,7/27/2022,West,Washington,Seattle,Sprite,$0.60 ,"4,750","$2,850 ",$713 ,25%
West Soda,1128299,7/28/2022,West,Washington,Seattle,Fanta,$0.70 ,"4,500","$3,150 ",$945 ,30%
West Soda,1128299,7/29/2022,West,Washington,Seattle,Powerade,$0.90 ,"4,250","$3,825 ",$956 ,25%
West Soda,1128299,7/30/2022,West,Washington,Seattle,Dasani Water,$0.95 ,"5,500","$5,225 ","$1,045 ",20%
West Soda,1128299,7/31/2022,West,Washington,Seattle,Coca-Cola,$0.80 ,"7,500","$6,000 ","$1,800 ",30%
West Soda,1128299,8/1/2022,West,Washington,Seattle,Diet Coke,$0.85 ,"7,500","$6,375 ","$1,594 ",25%
West Soda,1128299,8/2/2022,West,Washington,Seattle,Sprite,$0.80 ,"5,500","$4,400 ","$1,100 ",25%
West Soda,1128299,8/3/2022,West,Washington,Seattle,Fanta,$0.80 ,"5,500","$4,400 ","$1,320 ",30%
West Soda,1128299,8/4/2022,West,Washington,Seattle,Powerade,$0.90 ,"4,750","$4,275 ","$1,069 ",25%
West Soda,1128299,8/5/2022,West,Washington,Seattle,Dasani Water,$0.95 ,"5,750","$5,463 ","$1,093 ",20%
BevCo,1185732,8/6/2022,West,Washington,Seattle,Coca-Cola,$0.45 ,"10,500","$4,725 ","$2,126 ",45%
BevCo,1185732,8/7/2022,West,Washington,Seattle,Diet Coke,$0.45 ,"8,500","$3,825 ","$1,339 ",35%
BevCo,1185732,8/8/2022,West,Washington,Seattle,Sprite,$0.35 ,"8,500","$2,975 ",$744 ,25%
BevCo,1185732,8/9/2022,West,Washington,Seattle,Fanta,$0.40 ,"7,000","$2,800 ",$840 ,30%
BevCo,1185732,8/10/2022,Southeast,Florida,Miami,Powerade,$0.55 ,"7,500","$4,125 ","$1,444 ",35%
BevCo,1185732,8/11/2022,Southeast,Florida,Miami,Dasani Water,$0.45 ,"8,500","$3,825 ","$1,913 ",50%
BevCo,1185732,8/12/2022,Southeast,Florida,Miami,Coca-Cola,$0.45 ,"11,000","$4,950 ","$2,228 ",45%
BevCo,1185732,8/13/2022,Southeast,Florida,Miami,Diet Coke,$0.45 ,"7,500","$3,375 ","$1,181 ",35%
BevCo,1185732,8/14/2022,Southeast,Florida,Miami,Sprite,$0.35 ,"8,000","$2,800 ",$700 ,25%
West Soda,1185732,8/15/2022,Southeast,Florida,Miami,Fanta,$0.40 ,"6,750","$2,700 ",$810 ,30%
BevCo,1185732,8/16/2022,Southeast,Florida,Miami,Powerade,$0.55 ,"7,500","$4,125 ","$1,444 ",35%
BevCo,1185732,8/17/2022,Southeast,Florida,Miami,Dasani Water,$0.45 ,"8,500","$3,825 ","$1,913 ",50%
BevCo,1185732,8/18/2022,Southeast,Florida,Miami,Coca-Cola,$0.45 ,"10,700","$4,815 ","$2,167 ",45%
BevCo,1185732,8/19/2022,Southeast,Florida,Miami,Diet Coke,$0.45 ,"7,500","$3,375 ","$1,181 ",35%
BevCo,1185732,8/20/2022,Southeast,Florida,Miami,Sprite,$0.35 ,"7,750","$2,713 ",$678 ,25%
BevCo,1185732,8/21/2022,Southeast,Florida,Miami,Fanta,$0.40 ,"6,250","$2,500 ",$750 ,30%
BevCo,1185732,8/22/2022,Southeast,Florida,Miami,Powerade,$0.55 ,"6,750","$3,713 ","$1,299 ",35%
BevCo,1185732,8/23/2022,Southeast,Florida,Miami,Dasani Water,$0.45 ,"7,750","$3,488 ","$1,744 ",50%
BevCo,1185732,4/24/2022,Southeast,Florida,Miami,Coca-Cola,$0.45 ,"10,250","$4,613 ","$2,076 ",45%
BevCo,1185732,4/24/2022,Southeast,Florida,Miami,Diet Coke,$0.45 ,"7,250","$3,263 ","$1,142 ",35%
West Soda,1185732,4/24/2022,Southeast,Florida,Miami,Sprite,$0.35 ,"7,250","$2,538 ",$634 ,25%
West Soda,1185732,4/24/2022,Southeast,Florida,Miami,Fanta,$0.40 ,"6,500","$2,600 ",$780 ,30%
West Soda,1185732,4/24/2022,Southeast,Florida,Miami,Powerade,$0.55 ,"6,750","$3,713 ","$1,299 ",35%
West Soda,1185732,4/24/2022,Southeast,Florida,Miami,Dasani Water,$0.45 ,"8,000","$3,600 ","$1,800 ",50%
West Soda,1185732,4/24/2022,Southeast,Florida,Miami,Coca-Cola,$0.55 ,"10,700","$5,885 ","$2,648 ",45%
West Soda,1185732,4/24/2022,Southeast,Florida,Miami,Diet Coke,$0.55 ,"7,750","$4,263 ","$1,492 ",35%
West Soda,1185732,4/24/2022,Southeast,Florida,Miami,Sprite,$0.50 ,"7,500","$3,750 ",$938 ,25%
West Soda,1185732,4/24/2022,Southeast,Florida,Miami,Fanta,$0.50 ,"7,000","$3,500 ","$1,050 ",30%
West Soda,1185732,4/24/2022,Southeast,Florida,Miami,Powerade,$0.60 ,"7,250","$4,350 ","$1,523 ",35%
West Soda,1185732,4/24/2022,Southeast,Florida,Miami,Dasani Water,$0.65 ,"8,250","$5,363 ","$2,681 ",50%
West Soda,1185732,4/24/2022,Southeast,Florida,Miami,Coca-Cola,$0.60 ,"10,750","$6,450 ","$2,903 ",45%
West Soda,1185732,4/24/2022,Southeast,Florida,Miami,Diet Coke,$0.55 ,"8,250","$4,538 ","$1,588 ",35%
West Soda,1185732,9/7/2022,Southeast,Florida,Miami,Sprite,$0.50 ,"8,000","$4,000 ","$1,000 ",25%
West Soda,1185732,9/8/2022,Southeast,Florida,Miami,Fanta,$0.50 ,"7,750","$3,875 ","$1,163 ",30%
West Soda,1185732,9/9/2022,Southeast,Florida,Miami,Powerade,$0.65 ,"7,750","$5,038 ","$1,763 ",35%
West Soda,1185732,9/10/2022,Southeast,Florida,Miami,Dasani Water,$0.70 ,"9,250","$6,475 ","$3,238 ",50%
West Soda,1185732,9/11/2022,Southeast,Florida,Miami,Coca-Cola,$0.65 ,"11,500","$7,475 ","$3,364 ",45%
West Soda,1185732,9/12/2022,Southeast,Florida,Miami,Diet Coke,$0.60 ,"9,000","$5,400 ","$1,890 ",35%
West Soda,1185732,9/13/2022,Southeast,Florida,Miami,Sprite,$0.55 ,"8,250","$4,538 ","$1,134 ",25%
West Soda,1185732,9/14/2022,Southeast,Florida,Miami,Fanta,$0.55 ,"7,750","$4,263 ","$1,279 ",30%
West Soda,1185732,9/15/2022,Southeast,Florida,Miami,Powerade,$0.65 ,"8,000","$5,200 ","$1,820 ",35%
West Soda,1185732,9/16/2022,Southeast,Florida,Miami,Dasani Water,$0.70 ,"9,750","$6,825 ","$3,413 ",50%
West Soda,1185732,9/17/2022,Southeast,Florida,Miami,Coca-Cola,$0.65 ,"11,250","$7,313 ","$3,291 ",45%
West Soda,1185732,9/18/2022,Southeast,Florida,Miami,Diet Coke,$0.60 ,"9,000","$5,400 ","$1,890 ",35%
West Soda,1185732,9/19/2022,Southeast,Florida,Miami,Sprite,$0.55 ,"8,250","$4,538 ","$1,134 ",25%
BevCo,1185732,9/20/2022,Southeast,Florida,Miami,Fanta,$0.45 ,"7,750","$3,488 ","$1,046 ",30%
BevCo,1185732,9/21/2022,Southeast,Florida,Miami,Powerade,$0.55 ,"7,500","$4,125 ","$1,444 ",35%
BevCo,1185732,9/22/2022,Southeast,Florida,Miami,Dasani Water,$0.60 ,"9,250","$5,550 ","$2,775 ",50%
BevCo,1185732,9/23/2022,Southeast,Florida,Miami,Coca-Cola,$0.55 ,"10,500","$5,775 ","$2,599 ",45%
BevCo,1185732,9/24/2022,Southeast,Florida,Miami,Diet Coke,$0.50 ,"8,500","$4,250 ","$1,488 ",35%
FizzyCo,1185732,9/25/2022,Southeast,Florida,Miami,Sprite,$0.45 ,"7,500","$3,375 ",$844 ,25%
FizzyCo,1185732,9/26/2022,Southeast,Florida,Miami,Fanta,$0.45 ,"7,250","$3,263 ",$979 ,30%
FizzyCo,1185732,9/27/2022,Southeast,Florida,Miami,Powerade,$0.55 ,"7,250","$3,988 ","$1,396 ",35%
FizzyCo,1185732,9/28/2022,Southeast,Florida,Miami,Dasani Water,$0.60 ,"8,250","$4,950 ","$2,475 ",50%
FizzyCo,1185732,9/29/2022,Southeast,Florida,Miami,Coca-Cola,$0.60 ,"10,000","$6,000 ","$2,700 ",45%
FizzyCo,1185732,9/30/2022,Southeast,Florida,Miami,Diet Coke,$0.50 ,"8,250","$4,125 ","$1,444 ",35%
FizzyCo,1185732,10/1/2022,Southeast,Florida,Miami,Sprite,$0.50 ,"7,250","$3,625 ",$906 ,25%
FizzyCo,1185732,10/2/2022,Southeast,Florida,Miami,Fanta,$0.50 ,"7,000","$3,500 ","$1,050 ",30%
FizzyCo,1185732,10/3/2022,Southeast,Florida,Miami,Powerade,$0.60 ,"7,000","$4,200 ","$1,470 ",35%
FizzyCo,1185732,10/4/2022,Southeast,Florida,Miami,Dasani Water,$0.65 ,"8,250","$5,363 ","$2,681 ",50%
FizzyCo,1185732,10/5/2022,Southeast,Florida,Miami,Coca-Cola,$0.60 ,"9,750","$5,850 ","$2,633 ",45%
FizzyCo,1185732,10/6/2022,Southeast,Florida,Miami,Diet Coke,$0.50 ,"8,000","$4,000 ","$1,400 ",35%
FizzyCo,1185732,10/7/2022,Southeast,Florida,Miami,Sprite,$0.50 ,"7,450","$3,725 ",$931 ,25%
FizzyCo,1185732,10/8/2022,Southeast,Florida,Miami,Fanta,$0.50 ,"7,750","$3,875 ","$1,163 ",30%
FizzyCo,1185732,10/9/2022,Southeast,Florida,Miami,Powerade,$0.65 ,"7,500","$4,875 ","$1,706 ",35%
FizzyCo,1185732,10/10/2022,Southeast,Florida,Miami,Dasani Water,$0.70 ,"8,500","$5,950 ","$2,975 ",50%
FizzyCo,1185732,5/24/2022,Southeast,Florida,Miami,Coca-Cola,$0.65 ,"10,750","$6,988 ","$3,144 ",45%
FizzyCo,1185732,5/24/2022,Southeast,Florida,Miami,Diet Coke,$0.55 ,"8,750","$4,813 ","$1,684 ",35%
FizzyCo,1185732,5/24/2022,Southeast,Florida,Miami,Sprite,$0.55 ,"8,250","$4,538 ","$1,134 ",25%
FizzyCo,1185732,5/24/2022,Southeast,Florida,Miami,Fanta,$0.55 ,"7,750","$4,263 ","$1,279 ",30%
BevCo,1185732,5/24/2022,Southeast,Florida,Miami,Powerade,$0.65 ,"7,750","$5,038 ","$1,763 ",35%
BevCo,1185732,5/24/2022,Southeast,Florida,Miami,Dasani Water,$0.70 ,"8,750","$6,125 ","$3,063 ",50%
BevCo,1185732,10/17/2022,Southeast,Florida,Miami,Coca-Cola,$0.35 ,"4,500","$1,575 ",$551 ,35%
BevCo,1185732,10/18/2022,Southeast,Florida,Miami,Diet Coke,$0.35 ,"2,500",$875 ,$263 ,30%
BevCo,1185732,10/19/2022,Southeast,Florida,Miami,Sprite,$0.25 ,"2,500",$625 ,$188 ,30%
BevCo,1185732,10/20/2022,Southeast,Florida,Miami,Fanta,$0.30 ,"1,000",$300 ,$105 ,35%
BevCo,1185732,10/21/2022,Midwest,Minnesota,Minneapolis,Powerade,$0.45 ,"1,500",$675 ,$203 ,30%
BevCo,1185732,10/22/2022,Midwest,Minnesota,Minneapolis,Dasani Water,$0.35 ,"2,500",$875 ,$394 ,45%
BevCo,1185732,10/23/2022,Midwest,Minnesota,Minneapolis,Coca-Cola,$0.35 ,"5,000","$1,750 ",$613 ,35%
BevCo,1185732,10/24/2022,Midwest,Minnesota,Minneapolis,Diet Coke,$0.35 ,"1,500",$525 ,$158 ,30%
BevCo,1185732,10/25/2022,Midwest,Minnesota,Minneapolis,Sprite,$0.25 ,"2,000",$500 ,$150 ,30%
BevCo,1185732,10/26/2022,Midwest,Minnesota,Minneapolis,Fanta,$0.30 ,750,$225 ,$79 ,35%
BevCo,1185732,10/27/2022,Midwest,Minnesota,Minneapolis,Powerade,$0.45 ,"1,500",$675 ,$203 ,30%
BevCo,1185732,10/28/2022,Midwest,Minnesota,Minneapolis,Dasani Water,$0.35 ,"2,250",$788 ,$354 ,45%
BevCo,1185732,10/29/2022,Midwest,Minnesota,Minneapolis,Coca-Cola,$0.40 ,"4,450","$1,780 ",$623 ,35%
BevCo,1185732,10/30/2022,Midwest,Minnesota,Minneapolis,Diet Coke,$0.40 ,"1,250",$500 ,$150 ,30%
BevCo,1185732,10/31/2022,Midwest,Minnesota,Minneapolis,Sprite,$0.30 ,"1,750",$525 ,$158 ,30%
BevCo,1185732,11/1/2022,Midwest,Minnesota,Minneapolis,Fanta,$0.35 ,250,$88 ,$31 ,35%
BevCo,1185732,11/2/2022,Midwest,Minnesota,Minneapolis,Powerade,$0.50 ,750,$375 ,$113 ,30%
BevCo,1185732,11/3/2022,Midwest,Minnesota,Minneapolis,Dasani Water,$0.40 ,"1,750",$700 ,$315 ,45%
BevCo,1185732,11/4/2022,Midwest,Minnesota,Minneapolis,Coca-Cola,$0.40 ,"4,000","$1,600 ",$560 ,35%
BevCo,1185732,11/5/2022,Midwest,Minnesota,Minneapolis,Diet Coke,$0.40 ,"1,000",$400 ,$120 ,30%
BevCo,1185732,11/6/2022,Midwest,Minnesota,Minneapolis,Sprite,$0.30 ,"1,000",$300 ,$90 ,30%
BevCo,1185732,11/7/2022,Midwest,Minnesota,Minneapolis,Fanta,$0.35 ,250,$88 ,$31 ,35%
BevCo,1185732,11/8/2022,Midwest,Minnesota,Minneapolis,Powerade,$0.50 ,500,$250 ,$75 ,30%
BevCo,1185732,11/9/2022,Midwest,Minnesota,Minneapolis,Dasani Water,$0.40 ,"1,750",$700 ,$315 ,45%
BevCo,1185732,11/10/2022,Midwest,Minnesota,Minneapolis,Coca-Cola,$0.50 ,"4,450","$2,225 ",$779 ,35%
BevCo,1185732,11/11/2022,Midwest,Minnesota,Minneapolis,Diet Coke,$0.45 ,"1,500",$675 ,$203 ,30%
BevCo,1185732,11/12/2022,Midwest,Minnesota,Minneapolis,Sprite,$0.40 ,"1,250",$500 ,$150 ,30%
BevCo,1185732,11/13/2022,Midwest,Minnesota,Minneapolis,Fanta,$0.40 ,500,$200 ,$70 ,35%
BevCo,1185732,11/14/2022,Midwest,Minnesota,Minneapolis,Powerade,$0.55 ,750,$413 ,$124 ,30%
BevCo,1185732,11/15/2022,Midwest,Minnesota,Minneapolis,Dasani Water,$0.60 ,"1,750","$1,050 ",$473 ,45%
BevCo,1185732,11/16/2022,Midwest,Minnesota,Minneapolis,Coca-Cola,$0.45 ,"4,250","$1,913 ",$669 ,35%
BevCo,1185732,11/17/2022,Midwest,Minnesota,Minneapolis,Diet Coke,$0.40 ,"1,750",$700 ,$210 ,30%
BevCo,1185732,11/18/2022,Midwest,Minnesota,Minneapolis,Sprite,$0.35 ,"1,750",$613 ,$184 ,30%
BevCo,1185732,11/19/2022,Midwest,Minnesota,Minneapolis,Fanta,$0.35 ,"1,500",$525 ,$184 ,35%
BevCo,1185732,11/20/2022,Midwest,Minnesota,Minneapolis,Powerade,$0.50 ,"1,500",$750 ,$225 ,30%
BevCo,1185732,11/21/2022,Midwest,Minnesota,Minneapolis,Dasani Water,$0.55 ,"3,250","$1,788 ",$804 ,45%
BevCo,1185732,11/22/2022,Midwest,Minnesota,Minneapolis,Coca-Cola,$0.50 ,"5,500","$2,750 ",$963 ,35%
BevCo,1185732,11/23/2022,Midwest,Minnesota,Minneapolis,Diet Coke,$0.45 ,"3,000","$1,350 ",$405 ,30%
BevCo,1185732,11/24/2022,Midwest,Minnesota,Minneapolis,Sprite,$0.40 ,"2,250",$900 ,$270 ,30%
BevCo,1185732,11/25/2022,Midwest,Minnesota,Minneapolis,Fanta,$0.40 ,"1,750",$700 ,$245 ,35%
BevCo,1185732,11/26/2022,Midwest,Minnesota,Minneapolis,Powerade,$0.50 ,"2,000","$1,000 ",$300 ,30%
BevCo,1185732,11/27/2022,Midwest,Minnesota,Minneapolis,Dasani Water,$0.55 ,"3,750","$2,063 ",$928 ,45%
BevCo,1185732,11/28/2022,Midwest,Minnesota,Minneapolis,Coca-Cola,$0.50 ,"5,250","$2,625 ",$919 ,35%
BevCo,1185732,11/29/2022,Midwest,Minnesota,Minneapolis,Diet Coke,$0.45 ,"3,000","$1,350 ",$405 ,30%
BevCo,1185732,11/30/2022,Midwest,Minnesota,Minneapolis,Sprite,$0.40 ,"2,250",$900 ,$270 ,30%
BevCo,1185732,12/1/2022,Midwest,Minnesota,Minneapolis,Fanta,$0.35 ,"1,750",$613 ,$214 ,35%
BevCo,1185732,12/2/2022,Midwest,Minnesota,Minneapolis,Powerade,$0.45 ,"1,500",$675 ,$203 ,30%
BevCo,1185732,12/3/2022,Midwest,Minnesota,Minneapolis,Dasani Water,$0.50 ,"3,250","$1,625 ",$731 ,45%
BevCo,1185732,12/4/2022,Midwest,Minnesota,Minneapolis,Coca-Cola,$0.45 ,"4,500","$2,025 ",$709 ,35%
BevCo,1185732,12/5/2022,Midwest,Minnesota,Minneapolis,Diet Coke,$0.40 ,"2,500","$1,000 ",$300 ,30%
BevCo,1185732,12/6/2022,Midwest,Minnesota,Minneapolis,Sprite,$0.25 ,"1,500",$375 ,$113 ,30%
BevCo,1185732,12/7/2022,Midwest,Minnesota,Minneapolis,Fanta,$0.25 ,"1,250",$313 ,$109 ,35%
BevCo,1185732,12/8/2022,Midwest,Minnesota,Minneapolis,Powerade,$0.35 ,"1,250",$438 ,$131 ,30%
BevCo,1185732,12/9/2022,Midwest,Minnesota,Minneapolis,Dasani Water,$0.40 ,"2,000",$800 ,$360 ,45%
BevCo,1185732,12/10/2022,Midwest,Minnesota,Minneapolis,Coca-Cola,$0.45 ,"3,750","$1,688 ",$591 ,35%
BevCo,1185732,12/11/2022,Midwest,Minnesota,Minneapolis,Diet Coke,$0.35 ,"2,000",$700 ,$210 ,30%
BevCo,1185732,12/12/2022,Midwest,Minnesota,Minneapolis,Sprite,$0.35 ,"1,000",$350 ,$105 ,30%
BevCo,1185732,12/13/2022,Midwest,Minnesota,Minneapolis,Fanta,$0.35 ,750,$263 ,$92 ,35%
BevCo,1185732,12/14/2022,Midwest,Minnesota,Minneapolis,Powerade,$0.45 ,750,$338 ,$101 ,30%
BevCo,1185732,12/15/2022,Midwest,Minnesota,Minneapolis,Dasani Water,$0.50 ,"2,000","$1,000 ",$450 ,45%
BevCo,1185732,12/16/2022,Midwest,Minnesota,Minneapolis,Coca-Cola,$0.50 ,"3,500","$1,750 ",$613 ,35%
BevCo,1185732,12/17/2022,Midwest,Minnesota,Minneapolis,Diet Coke,$0.40 ,"2,000",$800 ,$240 ,30%
BevCo,1185732,12/18/2022,Midwest,Minnesota,Minneapolis,Sprite,$0.40 ,"1,450",$580 ,$174 ,30%
BevCo,1185732,12/19/2022,Midwest,Minnesota,Minneapolis,Fanta,$0.40 ,"1,500",$600 ,$210 ,35%
BevCo,1185732,12/20/2022,Midwest,Minnesota,Minneapolis,Powerade,$0.55 ,"1,250",$688 ,$206 ,30%
BevCo,1185732,12/21/2022,Midwest,Minnesota,Minneapolis,Dasani Water,$0.60 ,"2,250","$1,350 ",$608 ,45%
BevCo,1185732,12/22/2022,Midwest,Minnesota,Minneapolis,Coca-Cola,$0.55 ,"4,750","$2,613 ",$914 ,35%
BevCo,1185732,12/23/2022,Midwest,Minnesota,Minneapolis,Diet Coke,$0.45 ,"2,750","$1,238 ",$371 ,30%
BevCo,1185732,12/24/2022,Midwest,Minnesota,Minneapolis,Sprite,$0.45 ,"2,250","$1,013 ",$304 ,30%
BevCo,1185732,12/25/2022,Midwest,Minnesota,Minneapolis,Fanta,$0.45 ,"1,750",$788 ,$276 ,35%
BevCo,1185732,12/26/2022,Midwest,Minnesota,Minneapolis,Powerade,$0.55 ,"1,750",$963 ,$289 ,30%
BevCo,1185732,12/27/2022,Midwest,Minnesota,Minneapolis,Dasani Water,$0.60 ,"2,750","$1,650 ",$743 ,45%
Target,1189833,12/28/2022,Midwest,Minnesota,Minneapolis,Coca-Cola,$0.35 ,"4,750","$1,663 ",$748 ,45%
Target,1189833,12/29/2022,Midwest,Minnesota,Minneapolis,Diet Coke,$0.45 ,"4,750","$2,138 ",$641 ,30%
Target,1189833,12/30/2022,Midwest,Minnesota,Minneapolis,Sprite,$0.45 ,"4,750","$2,138 ",$962 ,45%
Target,1189833,12/31/2022,Midwest,Minnesota,Minneapolis,Fanta,$0.45 ,"3,250","$1,463 ",$585 ,40%
Target,1189833,1/1/2023,Midwest,Montana,Billings,Powerade,$0.50 ,"2,750","$1,375 ",$825 ,60%
Target,1189833,1/2/2023,Midwest,Montana,Billings,Dasani Water,$0.45 ,"4,750","$2,138 ",$534 ,25%
Target,1189833,1/3/2023,Midwest,Montana,Billings,Coca-Cola,$0.35 ,"5,250","$1,838 ",$827 ,45%
Target,1189833,1/4/2023,Midwest,Montana,Billings,Diet Coke,$0.45 ,"4,250","$1,913 ",$574 ,30%
Target,1189833,1/5/2023,Midwest,Montana,Billings,Sprite,$0.45 ,"4,500","$2,025 ",$911 ,45%
Target,1189833,1/6/2023,Midwest,Montana,Billings,Fanta,$0.45 ,"3,000","$1,350 ",$540 ,40%
Target,1189833,1/7/2023,Midwest,Montana,Billings,Powerade,$0.50 ,"2,250","$1,125 ",$675 ,60%
Target,1189833,1/8/2023,Midwest,Montana,Billings,Dasani Water,$0.45 ,"4,250","$1,913 ",$478 ,25%
Target,1189833,1/9/2023,Midwest,Montana,Billings,Coca-Cola,$0.35 ,"5,750","$2,013 ",$906 ,45%
Target,1189833,1/10/2023,Midwest,Montana,Billings,Diet Coke,$0.45 ,"4,250","$1,913 ",$574 ,30%
Target,1189833,1/11/2023,Midwest,Montana,Billings,Sprite,$0.45 ,"4,250","$1,913 ",$861 ,45%
Target,1189833,1/12/2023,Midwest,Montana,Billings,Fanta,$0.45 ,"3,250","$1,463 ",$585 ,40%
Target,1189833,1/13/2023,Midwest,Montana,Billings,Powerade,$0.50 ,"2,000","$1,000 ",$600 ,60%
Target,1189833,1/14/2023,Midwest,Montana,Billings,Dasani Water,$0.45 ,"4,000","$1,800 ",$450 ,25%
Target,1189833,1/15/2023,Midwest,Montana,Billings,Coca-Cola,$0.45 ,"5,750","$2,588 ","$1,164 ",45%
Target,1189833,1/16/2023,Midwest,Montana,Billings,Diet Coke,$0.45 ,"3,750","$1,688 ",$506 ,30%
Target,1189833,1/17/2023,Midwest,Montana,Billings,Sprite,$0.45 ,"4,000","$1,800 ",$810 ,45%
Target,1189833,1/18/2023,Midwest,Montana,Billings,Fanta,$0.40 ,"3,000","$1,200 ",$480 ,40%
Target,1189833,1/19/2023,Midwest,Montana,Billings,Powerade,$0.45 ,"2,000",$900 ,$540 ,60%
Target,1189833,1/20/2023,Midwest,Montana,Billings,Dasani Water,$0.60 ,"3,750","$2,250 ",$563 ,25%
Target,1189833,1/21/2023,Midwest,Montana,Billings,Coca-Cola,$0.40 ,"5,750","$2,300 ","$1,035 ",45%
Target,1189833,1/22/2023,Midwest,Montana,Billings,Diet Coke,$0.45 ,"4,250","$1,913 ",$574 ,30%
Target,1189833,1/23/2023,Midwest,Montana,Billings,Sprite,$0.45 ,"4,250","$1,913 ",$861 ,45%
Target,1189833,1/24/2023,Midwest,Montana,Billings,Fanta,$0.40 ,"3,250","$1,300 ",$520 ,40%
Target,1189833,1/25/2023,Midwest,Montana,Billings,Powerade,$0.45 ,"2,250","$1,013 ",$608 ,60%
Target,1189833,1/26/2023,Midwest,Montana,Billings,Dasani Water,$0.60 ,"4,000","$2,400 ",$600 ,25%
Target,1189833,1/27/2023,Midwest,Montana,Billings,Coca-Cola,$0.40 ,"6,750","$2,700 ","$1,215 ",45%
Target,1189833,1/28/2023,Midwest,Montana,Billings,Diet Coke,$0.45 ,"5,250","$2,363 ",$709 ,30%
Target,1189833,1/29/2023,Midwest,Montana,Billings,Sprite,$0.45 ,"5,500","$2,475 ","$1,114 ",45%
Target,1189833,1/30/2023,Midwest,Montana,Billings,Fanta,$0.40 ,"4,250","$1,700 ",$680 ,40%
Target,1189833,1/31/2023,Midwest,Montana,Billings,Powerade,$0.45 ,"3,000","$1,350 ",$810 ,60%
Target,1189833,2/1/2023,Midwest,Montana,Billings,Dasani Water,$0.60 ,"6,000","$3,600 ",$900 ,25%
